,username,end_time,white_username,black_username,Result,StartTime
12,yaohengli,17:15:37,augustinewz,yaohengli,0-1,17:01:01
13,yaohengli,00:57:40,Vyngudot,yaohengli,0-1,00:49:39
14,yaohengli,01:10:36,yaohengli,slippy606,0-1,01:03:00
15,yaohengli,01:38:49,yaohengli,jacobekwe,1-0,01:15:44
16,yaohengli,02:23:42,FrankNau,yaohengli,1-0,02:08:01
17,yaohengli,02:28:28,yaohengli,BaZZZinGaaas,1-0,02:24:11
18,yaohengli,18:22:46,yaohengli,sigbjorn903,1/2-1/2,18:07:01
19,yaohengli,17:27:41,Oscarzhang818,yaohengli,1-0,17:06:30
20,yaohengli,17:38:01,orwiz,yaohengli,1/2-1/2,17:27:56
21,yaohengli,17:49:52,yaohengli,orwiz,1-0,17:38:24
22,yaohengli,04:40:55,yaohengli,goshthebot,1-0,04:36:31
23,yaohengli,05:02:11,RIZZnut120,yaohengli,0-1,04:41:48
24,yaohengli,18:59:54,AronSBig,yaohengli,0-1,18:47:03
25,yaohengli,21:10:50,NoahsClarke,yaohengli,1-0,20:44:12
26,yaohengli,22:18:59,yaohengli,Jackiebeans515,1/2-1/2,22:10:45
27,yaohengli,22:29:13,jpruett13,yaohengli,1-0,22:19:19
28,yaohengli,22:36:39,yaohengli,fweundin,1-0,22:29:49
29,yaohengli,22:51:49,yaohengli,Adnanchatila2,1-0,22:38:13
30,yaohengli,18:22:19,yaohengli,semperfi0,1-0,18:15:27
31,yaohengli,18:36:24,hurryup2020,yaohengli,1-0,18:24:06
32,yaohengli,18:41:31,macolinder,yaohengli,1-0,18:36:55
33,yaohengli,05:37:07,yaohengli,anbings,1-0,05:11:39
34,yaohengli,05:11:41,skynyc,yaohengli,0-1,04:54:22
35,yaohengli,04:15:49,yaohengli,LumpyTheLegend,0-1,04:08:25
36,yaohengli,04:32:09,ENQSJB2,yaohengli,0-1,04:16:14
0,Wallacewang1214,03:23:46,wallacewang1214,Daniel7Andrade,0-1,03:13:34
0,Wallacewang1214,17:20:34,yaohengli,wallacewang1214,1-0,17:06:42
1,Wallacewang1214,17:47:06,wallacewang1214,mbark96x,1/2-1/2,17:22:09
2,Wallacewang1214,17:15:38,wallacewang1214,AliceCLi,1-0,17:03:33
3,Wallacewang1214,17:22:15,yumitang,wallacewang1214,1-0,17:05:55
4,Wallacewang1214,17:32:52,numaanzzz,wallacewang1214,0-1,17:22:58
0,Wallacewang1214,01:37:14,james2945,wallacewang1214,0-1,01:30:47
1,Wallacewang1214,17:13:27,wallacewang1214,taionemm,1-0,17:05:52
2,Wallacewang1214,17:32:44,wallacewang1214,romanmcc03,1-0,17:17:50
3,Wallacewang1214,17:55:43,teunvanzoggel,wallacewang1214,1-0,17:34:43
4,Wallacewang1214,22:49:28,wallacewang1214,zPurP,1-0,22:28:33
5,Wallacewang1214,23:15:33,madscientist123456789,wallacewang1214,1-0,23:11:19
6,Wallacewang1214,23:22:23,Hanifruzaini,wallacewang1214,0-1,23:15:58
7,Wallacewang1214,23:38:46,wallacewang1214,demeon04,1-0,23:23:04
8,Wallacewang1214,23:40:39,wallacewang1214,LeGeneral001,0-1,23:40:25
9,Wallacewang1214,00:25:06,wallacewang1214,MaGert37,1-0,00:19:17
10,Wallacewang1214,00:32:16,LovernTips,wallacewang1214,1-0,00:25:46
11,Wallacewang1214,14:33:03,meruniatko,wallacewang1214,0-1,14:14:54
12,Wallacewang1214,14:39:11,wallacewang1214,smiskam,0-1,14:33:31
13,Wallacewang1214,14:47:07,Moohy78,wallacewang1214,0-1,14:39:52
14,Wallacewang1214,15:30:03,wallacewang1214,josecollons,1-0,15:13:28
15,Wallacewang1214,15:44:22,wallacewang1214,Nishi805,1-0,15:30:32
16,Wallacewang1214,15:46:43,Marcrh03,wallacewang1214,1-0,15:44:50
17,Wallacewang1214,15:48:33,ItzMeJcb,wallacewang1214,1-0,15:46:58
18,Wallacewang1214,15:58:02,wallacewang1214,wil1965,1-0,15:48:54
19,Wallacewang1214,17:13:58,augustinewz,wallacewang1214,1-0,17:10:46
20,Wallacewang1214,17:56:37,bayak_wa7esh,wallacewang1214,0-1,17:48:49
21,Wallacewang1214,19:11:25,wallacewang1214,kingfelixmk,0-1,18:55:40
22,Wallacewang1214,19:20:57,QuadroRainbow,wallacewang1214,1/2-1/2,19:11:47
23,Wallacewang1214,19:42:08,wallacewang1214,xXlordofthefriesXx,0-1,19:21:19
24,Wallacewang1214,20:13:40,Ic162k,wallacewang1214,1-0,19:58:55
25,Wallacewang1214,20:23:02,wallacewang1214,theLaw15,1-0,20:14:02
26,Wallacewang1214,18:35:16,xXlordofthefriesXx,wallacewang1214,1-0,18:33:27
27,Wallacewang1214,18:52:07,wallacewang1214,hassandakdouk,0-1,18:35:43
28,Wallacewang1214,19:10:37,wallacewang1214,Nikl1354,0-1,19:04:23
29,Wallacewang1214,19:13:41,wallacewang1214,ishowdqwpl,1-0,19:10:52
30,Wallacewang1214,19:30:58,Yilmazter,wallacewang1214,1-0,19:17:37
31,Wallacewang1214,19:44:18,Asem_0,wallacewang1214,0-1,19:31:28
32,Wallacewang1214,01:51:40,wallacewang1214,suhaas24,1-0,01:40:32
33,Wallacewang1214,01:53:32,SizxsPanda,wallacewang1214,1-0,01:52:39
34,Wallacewang1214,02:10:40,paadagat,wallacewang1214,0-1,01:54:59
35,Wallacewang1214,01:42:47,Chukawaitegomen,wallacewang1214,0-1,01:32:42
36,Wallacewang1214,13:45:35,wallacewang1214,DevarshManakkat,1-0,13:41:11
37,Wallacewang1214,00:13:15,KobejayLI,wallacewang1214,0-1,00:00:04
38,Wallacewang1214,00:26:19,wallacewang1214,Ninja_FBI,1/2-1/2,00:13:52
0,SophiaZ2022,23:24:13,EvelynElephant,SophiaZ2022,0-1,23:12:22
1,SophiaZ2022,17:09:04,yaohengli,SophiaZ2022,1-0,17:02:34
2,SophiaZ2022,17:12:10,SophiaZ2022,Kexin9918,1/2-1/2,17:02:08
0,SophiaZ2022,17:19:15,Oscarzhang818,SophiaZ2022,1-0,17:06:04
1,SophiaZ2022,01:35:40,SophiaZ2022,oinkoinkw,1/2-1/2,01:19:54
2,SophiaZ2022,17:23:54,AliceCLi,SophiaZ2022,1-0,17:05:44
3,SophiaZ2022,17:31:43,SophiaZ2022,specialguest21,1-0,17:25:24
0,SophiaZ2022,17:28:34,SophiaZ2022,yumitang,1-0,17:05:15
1,SophiaZ2022,01:28:40,james2945,SophiaZ2022,0-1,00:54:03
2,SophiaZ2022,17:29:09,SophiaZ2022,taionemm,1/2-1/2,17:06:07
0,AliceCLi,05:51:52,AliceCLi,Manoj7771,1-0,05:47:22
1,AliceCLi,06:01:05,Manoj7771,AliceCLi,0-1,05:52:09
0,AliceCLi,01:04:20,AliceCLi,DarkShark29,0-1,00:55:13
1,AliceCLi,21:23:02,Smokeguns20,AliceCLi,1-0,21:12:45
2,AliceCLi,21:29:00,tobsen12345,AliceCLi,1-0,21:23:44
3,AliceCLi,23:14:10,AliceCLi,david14898,1-0,22:55:02
4,AliceCLi,01:27:29,AliceCLi,Joosha1,0-1,01:26:15
5,AliceCLi,17:15:38,wallacewang1214,AliceCLi,1-0,17:03:33
6,AliceCLi,01:00:13,Arthurash,AliceCLi,0-1,00:42:42
7,AliceCLi,01:35:06,AliceCLi,americaneaglw,1-0,01:30:37
8,AliceCLi,17:23:54,AliceCLi,SophiaZ2022,1-0,17:05:44
9,AliceCLi,22:07:38,AL41HAN52,AliceCLi,1-0,22:02:20
10,AliceCLi,22:08:48,AliceCLi,jezza2020,0-1,22:08:01
0,AliceCLi,17:17:27,AliceCLi,oinkoinkw,1-0,17:07:21
1,AliceCLi,17:37:20,Heavenlythy,AliceCLi,0-1,17:22:38
2,AliceCLi,03:07:15,amacg99,AliceCLi,1-0,02:56:03
3,AliceCLi,22:20:27,chessissortafun,AliceCLi,0-1,21:58:10
4,AliceCLi,07:20:24,AliceCLi,dudo98,0-1,07:17:56
5,AliceCLi,07:43:26,DockMaster74,AliceCLi,1-0,07:34:58
6,AliceCLi,17:38:12,yumitang,AliceCLi,1/2-1/2,17:03:11
7,AliceCLi,01:51:17,james2945,AliceCLi,0-1,01:37:20
8,AliceCLi,18:35:04,AliceCLi,LordSeepo,0-1,18:30:26
9,AliceCLi,18:39:32,AliceCLi,me_idot,0-1,18:35:30
10,AliceCLi,22:41:27,AliceCLi,Kristina_1995,0-1,22:38:27
11,AliceCLi,22:54:13,AliceCLi,human_dattebayo,0-1,22:41:49
12,AliceCLi,23:13:47,AliceCLi,littlenlover,0-1,22:54:23
13,AliceCLi,23:20:40,AliceCLi,toastiebeanz,0-1,23:14:09
14,AliceCLi,23:31:25,Bizovski,AliceCLi,1-0,23:20:57
15,AliceCLi,23:43:42,AliceCLi,rdavid92,1-0,23:31:46
16,AliceCLi,22:00:36,PatrickD0,AliceCLi,1-0,21:50:53
17,AliceCLi,01:04:01,Pew2-Pew2,AliceCLi,0-1,01:01:17
18,AliceCLi,01:16:42,UberKrypto,AliceCLi,1-0,01:04:26
0,yumitang,18:37:17,EllieY11,yumitang,1-0,18:13:12
1,yumitang,18:37:28,PromotionMay,yumitang,1-0,18:12:42
2,yumitang,17:51:08,yumitang,siyuanren,0-1,17:25:37
0,yumitang,17:36:43,yumitang,taionemm,1/2-1/2,17:06:02
1,yumitang,17:32:34,yaohengli,yumitang,0-1,17:01:31
2,yumitang,17:22:15,yumitang,wallacewang1214,1-0,17:05:55
0,yumitang,17:28:34,SophiaZ2022,yumitang,1-0,17:05:15
1,yumitang,17:38:12,yumitang,AliceCLi,1/2-1/2,17:03:11
2,yumitang,17:30:13,yumitang,oinkoinkw,1-0,17:05:40
0,james2945,22:03:44,khaledmasri7,james2945,0-1,21:36:45
1,james2945,20:59:31,Fouldaz,james2945,1-0,20:13:54
2,james2945,21:26:19,james2945,DuZiegenlecker,1-0,21:00:05
3,james2945,22:34:59,Troglodyte12345,james2945,1-0,22:12:22
4,james2945,22:41:39,realgorg,james2945,0-1,22:35:30
5,james2945,23:19:43,Sanjid2005,james2945,0-1,22:41:43
6,james2945,16:15:03,james2945,johnchessboyy,0-1,16:02:09
7,james2945,16:20:48,kalashmaske,james2945,1-0,16:18:59
8,james2945,16:44:43,james2945,Shampuz,0-1,16:21:03
9,james2945,21:07:54,james2945,KOOCOO234,0-1,21:06:30
10,james2945,21:13:49,sarah202233,james2945,0-1,21:08:13
11,james2945,21:38:21,james2945,rysiek386,1-0,21:15:00
12,james2945,21:58:58,brysonAcutie,james2945,0-1,21:38:49
13,james2945,22:10:22,james2945,JaredGoodAtChess,1-0,22:00:29
14,james2945,22:11:25,james2945,Kekomir,1-0,22:10:33
15,james2945,22:37:25,midowael207,james2945,0-1,22:11:32
0,james2945,21:51:24,L3MONADE123,james2945,0-1,21:49:18
1,james2945,22:18:05,james2945,DIRTYNICK414,1-0,21:51:53
2,james2945,01:40:20,james2945,Oscarzhang818,0-1,01:32:21
3,james2945,01:48:20,DoyouKnowmeYet,james2945,1-0,01:40:41
4,james2945,01:53:43,julquintero,james2945,1-0,01:48:37
5,james2945,02:04:44,james2945,Brighit,1-0,01:53:54
6,james2945,01:12:16,yaohengli,james2945,1-0,01:00:44
0,james2945,02:49:02,james2945,SunnyCMaster,0-1,02:40:45
1,james2945,15:23:31,Nubsicle,james2945,1-0,15:17:05
2,james2945,15:39:29,james2945,Nubsicle,0-1,15:24:01
3,james2945,01:37:14,james2945,wallacewang1214,0-1,01:30:47
4,james2945,02:00:28,collinhouwen,james2945,0-1,01:57:34
5,james2945,01:32:55,james2945,EchoBox,0-1,01:22:02
6,james2945,01:28:40,james2945,SophiaZ2022,0-1,00:54:03
7,james2945,03:03:05,james2945,salmontime1,0-1,02:45:04
8,james2945,20:20:47,Legodude444,james2945,0-1,20:11:10
9,james2945,20:46:06,SLUSHBOY,james2945,1/2-1/2,20:22:12
10,james2945,22:25:55,Wallen699,james2945,1-0,22:08:11
11,james2945,01:51:17,james2945,AliceCLi,0-1,01:37:20
12,james2945,02:04:01,paulypops,james2945,0-1,01:52:00
13,james2945,22:48:34,bluecrazypants,james2945,0-1,22:46:01
0,Oinkoinkw,19:00:07,oinkoinkw,arjunhanumappa,0-1,18:54:46
1,Oinkoinkw,19:19:12,leonardorigatti,oinkoinkw,1-0,19:00:37
2,Oinkoinkw,19:25:29,oinkoinkw,burjkhalifa15,1-0,19:20:11
3,Oinkoinkw,01:35:40,SophiaZ2022,oinkoinkw,1/2-1/2,01:19:54
4,Oinkoinkw,17:22:17,oinkoinkw,augustinewz,1-0,17:06:32
0,Oinkoinkw,17:17:27,AliceCLi,oinkoinkw,1-0,17:07:21
1,Oinkoinkw,20:06:41,ethanxue15,oinkoinkw,0-1,20:00:09
2,Oinkoinkw,21:24:25,oinkoinkw,Colsonlee,0-1,21:14:51
3,Oinkoinkw,21:59:45,matthushen,oinkoinkw,0-1,21:54:44
4,Oinkoinkw,17:22:23,Oscarzhang818,oinkoinkw,1-0,17:04:26
5,Oinkoinkw,21:48:56,zora_zhu,oinkoinkw,1-0,21:42:23
6,Oinkoinkw,22:22:00,oinkoinkw,parleek,1-0,22:19:18
7,Oinkoinkw,00:53:18,oinkoinkw,wbSakes,1-0,00:40:47
8,Oinkoinkw,00:53:03,oinkoinkw,jonathananyi,0-1,00:41:26
9,Oinkoinkw,17:30:13,yumitang,oinkoinkw,1-0,17:05:40
10,Oinkoinkw,20:10:03,oinkoinkw,drywindytwig,0-1,20:00:17
11,Oinkoinkw,23:23:50,oinkoinkw,5StarrMari,1/2-1/2,23:11:57
0,Cathye1,03:54:30,cathye1,V1NCENZ0990,0-1,03:35:10
1,Cathye1,04:06:03,javi506,cathye1,1-0,03:54:48
2,Cathye1,04:24:53,cathye1,radhapatel0712,1-0,04:06:17
3,Cathye1,04:49:28,nbhzgan,cathye1,1-0,04:25:00
4,Cathye1,02:19:44,cathye1,huudungvip,0-1,02:19:44
5,Cathye1,02:20:36,zigzagmaster1,cathye1,1-0,02:19:32
6,Cathye1,02:42:24,chessbeean,cathye1,1-0,02:41:56
0,Cathye1,18:43:21,vivianwwww20,cathye1,1-0,18:19:46
1,Cathye1,00:14:08,cathye1,ChloeWang16,0-1,23:36:55
2,Cathye1,00:17:34,JC_BUT_ITS_NOT112,cathye1,1-0,00:15:01
3,Cathye1,01:57:13,ArthurRocket,cathye1,1-0,01:38:42
4,Cathye1,04:42:12,cathye1,Tyzalex,1/2-1/2,04:29:53
0,lunathekitsune,18:48:55,ImRacoonie,lunathekitsune,1-0,18:25:44
0,lunathekitsune,18:33:23,lunathekitsune,ArthurRocket,0-1,18:23:01
1,lunathekitsune,18:35:21,vivianwwww20,lunathekitsune,1/2-1/2,18:23:03
2,lunathekitsune,18:37:54,lunathekitsune,ChloeWang16,0-1,18:22:13
0,ArthurRocket,03:51:52,ArthurRocket,someonelost55,1-0,03:43:48
1,ArthurRocket,04:13:23,galacticmammal,ArthurRocket,1/2-1/2,03:54:02
2,ArthurRocket,03:38:24,ArthurRocket,idcluffy,1-0,03:33:10
3,ArthurRocket,03:42:54,DeathBringerr11,ArthurRocket,0-1,03:41:03
4,ArthurRocket,03:57:58,ArthurRocket,ELMIKLOS_YT,0-1,03:44:04
5,ArthurRocket,21:21:30,Buddylord,ArthurRocket,0-1,21:13:31
6,ArthurRocket,22:21:14,BeginerMaverik,ArthurRocket,0-1,22:16:05
7,ArthurRocket,22:39:35,ArthurRocket,Ahmad867g,0-1,22:22:14
8,ArthurRocket,22:54:37,ChessXO999,ArthurRocket,1-0,22:41:06
9,ArthurRocket,22:05:23,ArthurRocket,tumppit,1-0,21:54:18
10,ArthurRocket,19:33:54,ArthurRocket,h4s5an,0-1,19:21:34
0,ArthurRocket,18:33:23,lunathekitsune,ArthurRocket,0-1,18:23:01
1,ArthurRocket,18:33:53,ImRacoonie,ArthurRocket,0-1,18:23:30
2,ArthurRocket,01:57:13,ArthurRocket,cathye1,1-0,01:38:42
3,ArthurRocket,20:13:12,ArthurRocket,heatheradorazhang,1-0,20:00:26
4,ArthurRocket,20:48:00,JuliusLee123,ArthurRocket,1-0,20:40:52
5,ArthurRocket,21:25:04,ArthurRocket,BurleyWalrus,1-0,21:19:31
6,ArthurRocket,22:24:44,chessgoodseed,ArthurRocket,1-0,21:59:03
7,ArthurRocket,01:05:19,vivianwwww20,ArthurRocket,1/2-1/2,00:46:55
0,vivianwwww20,22:56:21,vivianwwww20,OOllOOlOOOllOlll,0-1,22:55:44
1,vivianwwww20,18:41:55,Pulkittiwarii,vivianwwww20,1-0,18:36:37
2,vivianwwww20,19:12:25,jaydenlan0118,vivianwwww20,0-1,18:58:50
3,vivianwwww20,20:35:51,vivianwwww20,Muhammedmust,0-1,20:21:54
0,vivianwwww20,18:43:21,vivianwwww20,cathye1,1-0,18:19:46
1,vivianwwww20,18:35:21,vivianwwww20,lunathekitsune,1/2-1/2,18:23:03
2,vivianwwww20,01:05:19,vivianwwww20,ArthurRocket,1/2-1/2,00:46:55
0,ChloeWang16,18:35:38,ChloeWang16,vogelganesh,0-1,18:27:21
0,ChloeWang16,19:13:16,jaydenlan0118,ChloeWang16,1-0,19:01:44
1,ChloeWang16,19:06:43,ChloeWang16,black0650,0-1,18:53:40
2,ChloeWang16,19:24:09,chuyuewang,ChloeWang16,1-0,19:09:03
3,ChloeWang16,20:43:57,ChloeWang16,CalorieCube,1-0,20:38:40
4,ChloeWang16,21:21:50,ChloeWang16,chuyuewang,1-0,20:46:48
5,ChloeWang16,22:44:58,tresh_xyi,ChloeWang16,0-1,22:26:48
6,ChloeWang16,23:36:09,chuyuewang,ChloeWang16,0-1,22:49:52
7,ChloeWang16,00:14:08,cathye1,ChloeWang16,0-1,23:36:55
8,ChloeWang16,03:36:11,ChloeWang16,Carlzki06,0-1,03:25:36
9,ChloeWang16,18:37:54,lunathekitsune,ChloeWang16,0-1,18:22:13
0,Tyzalex,02:03:31,Tyzalex,Cenayah09,0-1,01:56:00
1,Tyzalex,02:10:11,RkCancled,Tyzalex,1-0,02:03:56
2,Tyzalex,02:21:46,SenhorPessego,Tyzalex,0-1,02:11:16
3,Tyzalex,05:26:30,lpietila17,Tyzalex,1-0,05:25:06
4,Tyzalex,05:44:56,Tyzalex,GODop007,0-1,05:38:05
5,Tyzalex,01:34:33,Tyzalex,NeuronShortage69420,0-1,01:29:34
6,Tyzalex,03:55:02,Tyzalex,ATF187,0-1,03:39:46
7,Tyzalex,04:10:00,Tyzalex,SardorUmirqulov,0-1,03:55:14
8,Tyzalex,04:11:08,Xiiiiird,Tyzalex,1-0,04:10:18
9,Tyzalex,04:15:08,RHYDER18,Tyzalex,0-1,04:11:26
10,Tyzalex,18:38:32,ZhichengW,Tyzalex,0-1,18:23:56
0,Tyzalex,05:26:36,Tyzalex,ThanhTam109,0-1,05:25:44
1,Tyzalex,05:35:10,epsteinsBF,Tyzalex,0-1,05:27:29
2,Tyzalex,05:49:32,Tyzalex,anchanan,1-0,05:35:42
3,Tyzalex,04:28:09,chinesemf,Tyzalex,1-0,04:26:32
4,Tyzalex,18:27:16,Tyzalex,Haochen1123,1-0,18:21:20
5,Tyzalex,18:40:10,elenapezzotti,Tyzalex,1-0,18:27:40
6,Tyzalex,06:19:24,Tyzalex,the_tinks21,1-0,06:18:10
7,Tyzalex,06:26:15,plathusk,Tyzalex,1-0,06:19:36
8,Tyzalex,22:41:05,Tyzalex,HaveS3xWithMe,0-1,22:26:04
9,Tyzalex,23:20:43,roxer021,Tyzalex,1-0,23:16:23
10,Tyzalex,00:12:42,hiddenandbedridden,Tyzalex,1-0,23:53:33
11,Tyzalex,00:35:41,Tyzalex,yourabusivedad,0-1,00:33:43
12,Tyzalex,00:45:57,Flame_throwing_king,Tyzalex,1-0,00:36:21
13,Tyzalex,01:17:30,Harrys699,Tyzalex,1-0,01:15:20
14,Tyzalex,01:19:25,Tyzalex,poote1,1-0,01:17:49
15,Tyzalex,01:30:37,poote1,Tyzalex,1-0,01:19:43
16,Tyzalex,03:36:17,Tyzalex,onung121,1-0,03:32:25
17,Tyzalex,05:06:43,alfietheelf12,Tyzalex,0-1,04:56:51
18,Tyzalex,18:29:43,Tyzalex,jaydenlan0118,1/2-1/2,18:22:42
19,Tyzalex,20:57:41,Tyzalex,mino98569841,0-1,05:11:58
20,Tyzalex,05:05:52,Mendozzzy,Tyzalex,1-0,04:54:31
21,Tyzalex,04:15:57,Saundererers,Tyzalex,1-0,05:11:50
22,Tyzalex,04:42:12,cathye1,Tyzalex,1/2-1/2,04:29:53
23,Tyzalex,20:28:26,Tyzalex,cumeetozturk,0-1,00:38:43
0,ZhichengW,18:38:32,ZhichengW,Tyzalex,0-1,18:23:56
0,ZhichengW,18:29:48,ZhichengW,ImRacoonie,0-1,18:20:23
1,ZhichengW,02:18:51,lar3ka,ZhichengW,0-1,01:59:20
2,ZhichengW,18:53:14,NeMoZix,ZhichengW,1-0,18:49:54
3,ZhichengW,15:10:58,Whomun,ZhichengW,1-0,15:02:14
4,ZhichengW,00:32:48,ZhichengW,sjeeaa,0-1,00:28:18
5,ZhichengW,00:41:31,ZhichengW,Haochen1123,1-0,00:35:19
6,ZhichengW,22:08:22,SantaRosaB,ZhichengW,0-1,21:38:37
7,ZhichengW,18:50:12,ZhichengW,nicolascadena1,1-0,18:31:01
8,ZhichengW,01:00:56,verlindaliji,ZhichengW,1-0,00:59:25
9,ZhichengW,01:25:00,lilfero1444,ZhichengW,1-0,01:07:01
10,ZhichengW,01:58:51,ZhichengW,jaydenlan0118,1-0,01:30:24
0,Haochen1123,18:32:39,Haochen1123,tobymateyes,0-1,18:26:08
0,Haochen1123,18:27:16,Tyzalex,Haochen1123,1-0,18:21:20
1,Haochen1123,18:36:54,Haochen1123,GALAXy1906,1/2-1/2,18:29:20
2,Haochen1123,01:47:55,GMG,Haochen1123,1-0,01:42:33
3,Haochen1123,02:04:34,Haochen1123,GMG,1-0,01:53:49
4,Haochen1123,00:41:31,ZhichengW,Haochen1123,1-0,00:35:19
5,Haochen1123,01:56:31,GMG,Haochen1123,1-0,01:40:39
6,Haochen1123,02:00:22,Haochen1123,GMG,1/2-1/2,01:56:55
7,Haochen1123,01:40:46,Haochen1123,thabian,0-1,01:26:10
8,Haochen1123,01:57:15,thabian,Haochen1123,1-0,01:47:55
9,Haochen1123,18:27:06,Haochen1123,ImRacoonie,0-1,18:21:37
10,Haochen1123,01:56:35,GMG,Haochen1123,1-0,01:43:55
11,Haochen1123,02:00:47,Haochen1123,GMG,1/2-1/2,01:57:02
12,Haochen1123,01:32:00,Haochen1123,thabian,0-1,01:14:45
13,Haochen1123,01:54:18,thabian,Haochen1123,1-0,01:48:36
0,jaydenlan0118,19:12:25,jaydenlan0118,vivianwwww20,0-1,18:58:50
0,jaydenlan0118,19:00:57,markduck3973,jaydenlan0118,1-0,18:46:32
1,jaydenlan0118,19:13:16,jaydenlan0118,ChloeWang16,1-0,19:01:44
2,jaydenlan0118,18:29:43,Tyzalex,jaydenlan0118,1/2-1/2,18:22:42
3,jaydenlan0118,01:29:00,jaydenlan0118,ltachi12,0-1,01:25:18
4,jaydenlan0118,01:58:51,ZhichengW,jaydenlan0118,1-0,01:30:24
0,ImRacoonie,18:48:55,ImRacoonie,lunathekitsune,1-0,18:25:44
0,ImRacoonie,18:29:48,ZhichengW,ImRacoonie,0-1,18:20:23
1,ImRacoonie,16:53:32,baranoor2,ImRacoonie,1-0,16:51:50
2,ImRacoonie,18:33:53,ImRacoonie,ArthurRocket,0-1,18:23:30
3,ImRacoonie,18:27:06,Haochen1123,ImRacoonie,0-1,18:21:37
4,ImRacoonie,21:11:47,ImRacoonie,me_when_your,1-0,21:05:32
5,ImRacoonie,21:18:28,me_when_your,ImRacoonie,1-0,21:12:41
